Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,PreferredLoginDevice_0,PreferredLoginDevice_1,PreferredLoginDevice_2,PreferredPaymentMode_0,PreferredPaymentMode_1,PreferredPaymentMode_2,PreferredPaymentMode_3,PreferredPaymentMode_4,PreferedOrderCat_0,PreferedOrderCat_1,PreferedOrderCat_2,PreferedOrderCat_3,PreferedOrderCat_4,Churn
21.0,1,10.0,1,2.0,3,2,2,0,11.0,1.0,1.0,8.0,178.98,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14.0,1,13.0,0,2.0,5,3,2,0,15.0,1.0,5.0,10.0,299.73,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1,23.0,0,3.0,2,5,3,0,17.0,16.0,16.0,15.0,152.43,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0.0,3,11.0,0,3.0,4,3,1,0,18.0,1.0,1.0,0.0,129.66,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24.0,3,32.0,0,3.0,3,3,3,0,14.0,1.0,4.0,17.0,263.07,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
13.0,1,17.0,0,3.0,3,3,2,0,11.0,7.0,9.0,4.0,163.23,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.0,3,6.0,1,2.0,3,3,10,0,11.0,0.0,6.0,9.0,147.17,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16.0,1,8.0,0,3.0,4,1,1,0,16.0,1.0,1.0,9.0,201.69,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9.0,1,8.0,1,3.0,3,4,2,0,12.0,1.0,1.0,0.0,113.93,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
11.0,1,17.0,0,4.0,4,5,8,0,21.0,2.0,2.0,4.0,159.52,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.0,1,23.0,1,3.0,4,4,2,0,21.0,1.0,1.0,0.0,121.27000000000001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,9.0,1,3.0,4,3,8,1,20.0,1.0,2.0,3.0,164.77,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16.0,3,8.0,1,3.0,3,1,2,0,20.0,7.0,7.0,7.0,156.75,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18.0,1,10.0,1,2.0,3,4,2,0,12.0,1.0,1.0,8.0,144.47,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,1,14.0,1,3.0,4,3,2,1,15.0,0.0,1.0,1.0,125.66,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,1,21.0,1,4.0,4,4,10,0,19.0,1.0,2.0,8.0,179.67,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.0,1,11.0,1,3.0,3,3,5,0,17.0,0.0,2.0,0.0,120.93,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.0,1,16.0,0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122.13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15.0,3,20.0,0,3.0,4,3,8,0,17.0,0.0,1.0,3.0,162.44,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7.0,1,24.0,1,3.0,5,3,11,1,17.0,2.0,2.0,1.0,149.37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1,22.0,0,3.0,1,5,2,0,16.0,15.0,15.0,14.0,127.43,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
10.0,3,9.0,1,4.0,4,1,5,1,22.0,2.0,2.0,3.0,151.44,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28.0,1,15.0,0,3.0,4,3,9,0,12.0,2.0,2.0,1.0,162.8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,3,17.0,1,3.0,4,1,3,0,14.0,1.0,2.0,3.0,171.84,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2,16.0,1,3.0,4,1,2,1,20.0,5.0,5.0,8.0,188.47,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9.0,3,23.0,1,4.0,4,4,2,0,16.0,4.0,7.0,10.0,205.2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5.0,3,14.0,0,4.0,4,5,4,0,15.0,3.0,3.0,3.0,221.37,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7.0,1,25.0,0,2.0,3,4,5,0,13.0,3.0,5.0,10.0,144.44,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,3,7.0,1,2.0,4,1,2,1,12.0,1.0,1.0,7.0,168.34,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19.0,1,14.0,1,3.0,3,1,2,0,16.0,0.0,1.0,0.0,125.87,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4.0,3,17.0,1,4.0,5,3,3,0,19.0,2.0,2.0,5.0,190.78,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1,9.0,1,3.0,4,1,4,0,14.0,1.0,2.0,3.0,150.8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8.0,1,14.0,0,2.0,3,3,2,0,12.0,2.0,2.0,9.0,141.48,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
16.0,2,9.0,1,3.0,4,3,2,1,12.0,2.0,2.0,1.0,151.96,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
14.0,1,33.0,0,3.0,4,4,3,0,12.0,1.0,3.0,14.0,181.05,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9.0,1,14.0,0,2.0,4,4,2,0,12.0,0.0,1.0,0.0,112.61000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
8.0,1,14.0,1,3.0,4,1,3,0,14.0,1.0,2.0,1.0,154.72,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.0,3,7.0,1,3.0,4,3,11,0,12.0,1.0,7.0,10.0,172.17,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16.0,2,9.0,1,3.0,4,3,2,1,12.0,2.0,2.0,1.0,151.96,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5.0,3,17.0,0,3.0,4,1,4,1,12.0,1.0,2.0,5.0,190.83,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4.0,3,35.0,0,3.0,4,1,2,0,14.0,0.0,5.0,7.0,154.68,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1,7.0,1,3.0,5,2,8,0,23.0,3.0,3.0,3.0,172.75,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9.0,1,27.0,1,3.0,3,1,8,0,20.0,1.0,1.0,2.0,122.58000000000001,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.0,1,7.0,1,3.0,2,1,2,0,18.0,2.0,4.0,3.0,221.13,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,12.0,0,3.0,4,4,2,0,18.0,1.0,2.0,3.0,149.22,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
17.0,2,9.0,1,4.0,4,1,2,0,14.0,1.0,2.0,9.0,160.39,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.0,1,8.0,1,2.0,3,3,7,1,19.0,0.0,1.0,2.0,139.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,3,27.0,1,3.0,4,1,4,0,15.0,2.0,2.0,3.0,194.31,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,1,16.0,1,2.0,3,3,2,1,11.0,0.0,1.0,1.0,110.09,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
6.0,1,7.0,0,4.0,5,4,8,0,21.0,2.0,2.0,3.0,148.32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24.0,3,6.0,1,3.0,4,3,6,1,15.0,1.0,2.0,1.0,318.31,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7.0,2,10.0,1,3.0,4,4,5,1,12.0,1.0,2.0,4.0,147.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.0,1,11.0,1,3.0,3,1,2,0,15.0,0.0,1.0,0.0,110.50999999999999,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9.0,1,9.0,1,1.0,3,4,5,0,12.0,6.0,7.0,7.0,144.85,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.0,1,14.0,1,2.0,4,4,2,0,15.0,1.0,1.0,0.0,125.96000000000001,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
8.0,1,33.0,1,2.0,3,3,3,0,16.0,0.0,1.0,7.0,168.83,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15.0,1,16.0,1,3.0,3,3,4,0,22.0,3.0,3.0,3.0,129.36,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
29.0,2,33.0,1,4.0,2,4,6,1,15.0,2.0,2.0,5.0,321.36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7.0,1,30.0,1,3.0,3,3,4,1,22.0,0.0,1.0,0.0,131.61,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
10.0,2,15.0,1,4.0,5,5,2,0,22.0,2.0,2.0,4.0,148.42,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3,15.0,1,3.0,4,5,4,0,12.0,2.0,2.0,2.0,144.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
25.0,1,5.0,1,2.0,3,4,8,0,19.0,2.0,4.0,0.0,204.45,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9.0,2,14.0,0,3.0,4,1,7,0,11.0,1.0,1.0,2.0,121.80000000000001,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1.0,1,7.0,1,3.0,4,4,3,0,12.0,1.0,2.0,5.0,163.16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.0,1,6.0,1,2.0,3,3,2,1,14.0,0.0,1.0,6.0,291.97,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.0,1,7.0,0,2.0,4,1,2,0,13.0,0.0,3.0,11.0,164.74,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,1,10.0,1,4.0,5,3,3,0,18.0,2.0,2.0,1.0,157.3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.0,1,14.0,1,2.0,4,3,2,0,13.0,1.0,2.0,2.0,125.38999999999999,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
21.0,1,23.0,1,4.0,2,3,3,1,20.0,2.0,3.0,8.0,175.67,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,1,29.0,1,2.0,4,3,4,1,13.0,1.0,1.0,1.0,159.16,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
22.0,1,9.0,0,2.0,4,5,5,0,25.0,0.0,1.0,2.0,147.89,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8.0,1,7.0,1,3.0,4,4,3,1,13.0,2.0,3.0,4.0,148.42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4.0,3,14.0,0,4.0,4,5,9,0,15.0,2.0,2.0,3.0,172.79,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7.0,1,14.0,0,2.0,3,5,4,0,14.0,1.0,1.0,0.0,151.21,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,3,9.0,1,3.0,5,4,9,1,13.0,2.0,3.0,3.0,224.07,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9.0,3,15.0,0,4.0,5,1,6,1,12.0,4.0,5.0,3.0,228.77,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10.0,3,15.0,1,2.0,4,4,2,0,14.0,0.0,1.0,3.0,141.89,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
13.0,1,32.0,1,4.0,4,3,5,0,22.0,1.0,2.0,6.0,234.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
11.0,3,11.0,1,3.0,4,1,6,0,18.0,4.0,6.0,9.0,152.93,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
14.0,1,27.0,1,4.0,4,2,6,0,21.0,5.0,12.0,3.0,228.22,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9.0,3,9.0,0,3.0,3,4,4,1,16.0,0.0,1.0,1.0,192.78,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
27.0,3,15.0,1,4.0,4,1,7,0,15.0,3.0,2.0,3.0,243.36,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4.0,1,16.0,0,4.0,4,3,9,1,19.0,1.0,2.0,8.0,171.95,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
28.0,1,26.0,0,4.0,4,5,11,1,12.0,1.0,2.0,5.0,179.85,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8.0,3,6.0,1,3.0,3,4,2,0,13.0,1.0,1.0,6.0,172.95,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19.0,1,8.0,1,2.0,3,3,7,0,13.0,1.0,1.0,1.0,278.61,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
30.0,1,14.0,1,2.0,3,3,2,0,12.0,2.0,2.0,2.0,123.72,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
12.0,1,7.0,0,4.0,4,5,3,0,14.0,4.0,6.0,12.0,260.82,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13.0,1,8.0,0,2.0,3,5,5,0,17.0,1.0,1.0,2.0,133.77,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3.0,1,9.0,0,4.0,4,4,2,0,14.0,2.0,2.0,3.0,156.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
13.0,1,26.0,1,3.0,4,1,10,0,15.0,1.0,3.0,3.0,164.02,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4.0,1,9.0,1,3.0,5,1,2,0,14.0,1.0,2.0,3.0,152.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2.0,1,34.0,0,3.0,6,5,2,0,22.0,2.0,2.0,1.0,173.77,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9.0,1,8.0,0,3.0,4,3,2,0,14.0,1.0,1.0,0.0,122.74000000000001,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17.0,1,7.0,0,3.0,4,2,6,0,14.0,2.0,3.0,3.0,180.62,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9.0,1,9.0,1,3.0,4,1,4,0,17.0,0.0,1.0,0.0,121.77000000000001,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5.0,3,7.0,0,4.0,4,2,10,1,12.0,2.0,2.0,6.0,184.93,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1.0,3,7.0,0,4.0,4,4,3,1,17.0,1.0,2.0,5.0,157.02,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1.0,1,17.0,1,3.0,4,3,3,1,12.0,1.0,2.0,2.0,135.09,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
11.0,3,8.0,1,2.0,3,4,8,0,16.0,1.0,1.0,0.0,173.51,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.0,1,13.0,0,2.0,3,3,4,1,13.0,4.0,7.0,7.0,133.39,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
24.0,1,6.0,0,1.0,4,5,4,0,20.0,4.0,12.0,8.0,174.84,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,1,28.0,1,3.0,4,2,3,0,12.0,1.0,2.0,3.0,152.13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
20.0,1,25.0,0,3.0,4,3,4,0,15.0,1.0,2.0,9.0,173.1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
28.0,1,14.0,1,2.0,4,4,2,1,15.0,3.0,2.0,0.0,235.76999999999998,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14.0,3,7.0,1,3.0,4,3,5,1,15.0,1.0,2.0,1.0,172.28,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
14.0,3,9.0,0,3.0,4,4,9,0,13.0,1.0,2.0,4.0,182.15,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,3,10.0,0,2.0,3,3,2,1,12.0,1.0,1.0,3.0,141.62,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3.0,3,18.0,0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,165.77,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8.0,1,26.0,1,4.0,4,1,2,0,12.0,1.0,2.0,3.0,151.61,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.0,3,10.0,1,3.0,4,2,10,1,13.0,2.0,2.0,1.0,193.61,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.0,1,14.0,1,2.0,3,1,6,1,13.0,1.0,1.0,4.0,124.36000000000001,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
9.0,3,8.0,0,3.0,3,1,2,0,13.0,2.0,2.0,2.0,120.13999999999999,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
10.0,1,28.0,0,4.0,4,4,6,0,23.0,2.0,4.0,3.0,214.26,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
8.0,1,24.0,1,2.0,1,5,2,0,11.0,1.0,1.0,10.0,152.08,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2.0,3,25.0,1,3.0,4,3,2,0,14.0,1.0,1.0,4.0,186.2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2.0,1,8.0,0,2.0,4,5,3,1,23.0,0.0,1.0,0.0,136.46,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5.0,3,14.0,1,4.0,2,1,6,0,12.0,4.0,8.0,8.0,194.29,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8.0,3,11.0,0,4.0,4,3,11,0,16.0,1.0,2.0,3.0,190.38,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
9.0,1,13.0,1,3.0,3,5,4,1,14.0,0.0,1.0,3.0,121.66,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11.0,3,17.0,0,3.0,5,2,4,1,15.0,1.0,2.0,1.0,191.94,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,1,18.0,1,4.0,4,5,2,0,15.0,2.0,2.0,5.0,145.99,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.0,1,17.0,1,3.0,4,2,3,0,21.0,2.0,2.0,3.0,164.17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10.0,1,20.0,0,3.0,3,5,2,0,12.0,10.0,12.0,17.0,130.34,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4.0,3,32.0,0,3.0,4,3,9,1,13.0,2.0,3.0,3.0,172.36,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,1,14.0,1,3.0,1,1,1,0,18.0,2.0,7.0,7.0,125.44,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
13.0,1,14.0,1,2.0,4,4,3,0,11.0,1.0,2.0,8.0,237.57,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,9.0,1,3.0,6,4,7,0,19.0,1.0,2.0,3.0,179.82,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8.0,3,14.0,1,3.0,4,3,2,1,26.0,4.0,6.0,8.0,148.08,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
16.0,3,30.0,1,3.0,3,5,7,1,13.0,0.0,2.0,2.0,204.48,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3.0,1,16.0,1,4.0,2,3,8,0,19.0,2.0,2.0,1.0,149.51,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4.0,1,16.0,1,4.0,4,5,3,0,12.0,6.0,7.0,11.0,155.72,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8.0,1,16.0,1,3.0,4,2,2,0,12.0,2.0,2.0,3.0,210.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14.0,3,7.0,1,4.0,4,3,9,0,13.0,2.0,2.0,2.0,192.28,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
13.0,1,29.0,0,3.0,4,5,3,1,14.0,2.0,2.0,9.0,233.8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14.0,3,9.0,1,4.0,4,4,7,0,13.0,2.0,2.0,1.0,168.27,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,1,6.0,1,2.0,4,3,2,0,22.0,4.0,5.0,8.0,184.74,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,1,11.0,1,3.0,4,1,11,1,24.0,2.0,2.0,1.0,147.85,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
4.0,1,30.0,0,3.0,4,5,2,0,19.0,0.0,1.0,8.0,168.12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.0,3,7.0,0,3.0,5,4,3,1,12.0,2.0,2.0,3.0,146.74,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,1,3.0,5,5,2,0,15.0,1.0,1.0,1.0,124.50999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
19.0,3,9.0,0,2.0,3,4,9,0,12.0,1.0,5.0,1.0,266.06,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
21.0,1,7.0,0,4.0,4,4,2,0,19.0,1.0,2.0,13.0,244.57,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,3,35.0,1,2.0,3,3,6,0,12.0,1.0,1.0,0.0,143.06,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10.0,3,6.0,1,2.0,5,1,2,0,14.0,0.0,1.0,3.0,195.25,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,3,7.0,0,4.0,6,5,2,0,22.0,2.0,2.0,1.0,148.25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
8.0,2,7.0,1,4.0,5,5,11,0,15.0,3.0,4.0,3.0,229.82,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
13.0,3,20.0,0,2.0,3,5,2,0,15.0,0.0,1.0,2.0,146.39,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1.0,3,26.0,1,3.0,5,4,3,1,19.0,1.0,2.0,1.0,149.13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
21.0,1,14.0,0,3.0,5,5,9,1,15.0,2.0,6.0,3.0,225.08,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
29.0,1,21.0,1,4.0,2,4,10,0,15.0,3.0,3.0,16.0,312.22,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0,3,8.0,0,3.0,4,4,3,1,12.0,3.0,3.0,3.0,148.02,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
9.0,1,10.0,0,3.0,4,5,2,0,13.0,0.0,1.0,0.0,121.09,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13.0,3,6.0,1,2.0,3,3,4,1,14.0,1.0,1.0,0.0,147.28,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8.0,1,26.0,0,3.0,5,1,3,0,13.0,2.0,9.0,8.0,154.29,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7.0,3,27.0,1,3.0,2,2,2,0,12.0,5.0,5.0,7.0,153.37,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,1,9.0,0,3.0,3,4,1,0,17.0,0.0,1.0,7.0,176.55,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0,3,34.0,0,3.0,4,2,3,0,23.0,2.0,2.0,10.0,201.39,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
16.0,3,7.0,1,2.0,4,3,3,0,26.0,7.0,12.0,7.0,174.07,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22.0,3,9.0,1,3.0,3,4,5,0,13.0,3.0,3.0,3.0,206.2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7.0,3,21.0,0,3.0,3,5,2,0,12.0,1.0,9.0,6.0,161.25,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6.0,1,14.0,1,2.0,3,1,1,0,14.0,1.0,1.0,2.0,125.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18.0,1,8.0,0,2.0,4,1,2,0,19.0,2.0,3.0,9.0,157.7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,3,16.0,1,2.0,3,2,1,0,14.0,0.0,1.0,1.0,149.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
17.0,1,34.0,1,3.0,2,4,7,0,13.0,2.0,2.0,3.0,173.76,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
24.0,1,29.0,1,3.0,6,1,3,1,14.0,1.0,14.0,10.0,269.11,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6.0,3,11.0,1,3.0,3,1,7,0,13.0,1.0,1.0,2.0,199.98,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,1,15.0,1,3.0,3,5,5,0,17.0,0.0,1.0,7.0,153.46,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
12.0,1,12.0,0,2.0,3,4,5,0,18.0,2.0,2.0,2.0,183.76,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
18.0,1,26.0,1,3.0,5,5,3,1,18.0,0.0,1.0,7.0,208.51,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10.0,1,15.0,0,4.0,2,5,11,0,15.0,1.0,2.0,6.0,242.13,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,1,8.0,1,2.0,4,1,1,0,12.0,1.0,1.0,1.0,139.04,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7.0,1,11.0,1,3.0,4,4,7,0,16.0,1.0,2.0,8.0,155.55,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,1,10.0,1,3.0,3,2,2,1,20.0,0.0,2.0,2.0,128.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
